Date,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,AGN,ADS,LNT,ALL,GOOGL
2010-01-25,62.60863494873047,20.53947639465332,,8.25,33.56680679321289,9.069154739379883,34.15999984741211,8.069999694824219,39.41033554077149,10.466901779174805,19.549930572509766,19.43846893310547,55.56808853149414,25.670000076293945,8.139764785766603,31.09016990661621,45.33323287963867,23.09499931335449,16.700000762939453,,36.70198440551758,57.50684356689453,10.685009956359863,24.33617782592773,270.270263671875
2010-01-26,62.45559692382813,20.45686912536621,,8.149999618530272,33.526721954345696,8.970576286315918,33.939998626708984,8.090000152587889,39.45899963378906,10.201522827148438,19.370710372924805,19.332862854003906,55.0973014831543,25.670000076293945,7.9101338386535645,31.831233978271484,44.46382522583008,22.75,16.459999084472653,,36.338600158691406,57.66909790039063,10.658147811889648,24.28004264831543,271.48147583007807
2010-01-27,62.96818923950195,20.23908042907715,,8.270000457763674,33.606868743896484,9.28423309326172,33.139999389648445,8.189999580383299,39.49792861938477,10.053221702575684,19.405771255493164,19.25365447998047,54.59880828857422,25.82999992370605,8.13753604888916,31.39681625366211,44.47114562988281,22.8700008392334,16.690000534057614,,36.2081413269043,57.80272674560547,10.571443557739258,24.28004264831543,271.32131958007807
2010-01-28,61.78229904174805,20.25785255432129,,8.180000305175781,33.09391021728516,9.185654640197754,32.889999389648445,7.880000114440918,38.699974060058594,9.89711856842041,19.164226531982425,18.93682861328125,53.338722229003906,25.309999465942386,7.265817165374756,31.039066314697266,44.02547836303711,22.899999618530273,18.030000686645508,,35.75159072875977,57.22050476074219,10.625845909118652,24.01543617248535,267.41241455078125
2010-01-29,61.5833854675293,19.87861633300781,,7.920000076293945,32.853466033935554,9.105001449584961,32.299999237060554,7.460000038146973,38.38859939575195,9.8580904006958,18.868133544921875,18.501197814941406,52.590980529785156,24.70000076293945,6.987135410308838,30.42579460144043,43.63826370239258,23.184999465942386,18.75,,35.75159072875977,56.75279998779297,10.608843803405762,23.999406814575195,265.2352294921875
2010-02-01,61.54509353637695,20.02880096435547,,7.929999828338622,33.01376342773437,9.033307075500488,32.47999954223633,7.980000019073486,39.40060806274414,10.061027526855467,19.160329818725586,19.227252960205078,53.17947769165039,26.18000030517578,7.127593040466309,30.877233505249023,44.36155700683594,23.67499923706055,18.57999992370605,,35.77953720092773,58.241783142089844,10.646246910095217,24.01543617248535,266.77676391601557
2010-02-02,61.53744888305664,20.44184875488281,,8.029999732971191,33.358409881591804,9.185654640197754,32.97999954223633,7.9099998474121085,40.0817756652832,10.24055004119873,19.362924575805664,19.47146415710449,53.04792785644531,26.3700008392334,7.412964344024657,31.43089866638184,44.93141174316406,24.32500076293945,18.1200008392334,,36.81379318237305,58.66175079345703,10.744853973388672,24.47248840332031,265.82583618164057
2010-02-03,62.35612487792969,20.52070426940918,,8.010000228881836,33.34238815307617,9.373848915100098,32.97999954223633,7.809999942779541,40.0817756652832,10.068832397460938,19.84602165222168,19.49787712097168,52.75023651123047,26.5,7.415194034576416,31.200916290283203,44.82913208007813,24.559999465942386,18.11000061035156,,36.67402648925781,52.20953369140625,10.690450668334961,23.91921424865723,270.68069458007807
2010-02-04,60.60402297973633,20.20903968811035,,8.270000457763674,32.54889297485352,9.105001449584961,32.240001678466804,7.190000057220459,39.828773498535156,9.241472244262695,18.81748390197754,19.187644958496094,51.01934051513672,25.51000022888184,7.134280681610107,30.14469146728516,42.86384201049805,24.01000022888184,17.489999771118164,,35.5838623046875,50.63465118408203,10.404825210571287,23.005107879638672,263.65365600585943
2010-02-05,60.09139633178711,20.26536750793457,,8.430000305175781,32.492782592773445,9.149808883666992,32.77000045776367,7.3499999046325675,39.62442398071289,9.155613899230957,18.564250946044922,19.25365447998047,47.52297592163086,25.31999969482422,7.169951915740968,29.948789596557614,43.30950164794922,23.38999938964844,17.68000030517578,,35.5838623046875,52.78221130371094,10.438828468322754,23.181509017944336,265.91091918945307
2010-02-08,59.31865692138672,20.03256225585937,,8.859999656677246,32.196216583251946,9.105001449584961,32.049999237060554,7.420000076293945,39.712005615234375,9.171224594116213,17.901939392089844,19.27345085144043,47.32219696044922,25.040000915527344,7.2212276458740225,29.693254470825195,41.91407012939453,22.98500061035156,17.280000686645508,,35.11798095703125,53.28807830810547,10.411624908447266,22.740497589111328,267.00201416015625
2010-02-09,60.22912979125977,20.03256225585937,,9.34000015258789,32.25234222412109,9.006423950195312,32.310001373291016,7.539999961853027,40.4515495300293,9.46782398223877,18.334386825561523,19.412067413330078,47.04525375366211,25.270000457763672,7.439716815948486,30.0850772857666,41.82640838623047,23.45499992370605,17.200000762939453,,35.5,52.48632431030274,10.469430923461914,23.03718376159668,268.48849487304693
2010-02-10,60.152626037597656,19.998764038085934,,9.520000457763672,32.07600784301758,9.051228523254396,32.759998321533196,7.639999866485597,41.19110870361328,9.319524765014648,18.35386276245117,19.30645751953125,47.2321891784668,24.959999084472656,7.0807719230651855,30.13617515563965,41.89216232299805,23.739999771118164,17.260000228881836,,35.16456985473633,51.71320343017578,10.415026664733887,22.93292999267578,267.49249267578125
2010-02-11,61.4150276184082,20.103906631469727,,9.59000015258789,32.27637481689453,9.920506477355957,32.639999389648445,7.8400001525878915,41.405189514160156,9.327325820922852,18.56159019470215,19.379060745239254,47.35680770874024,25.3700008392334,7.207851886749268,30.553550720214844,41.563385009765625,23.184999465942386,17.450000762939453,,35.40682983398437,52.12362289428711,10.510234832763672,23.58244323730469,268.46847534179693
2010-02-12,60.5810432434082,20.250349044799805,,9.65999984741211,32.452720642089844,9.956354141235352,31.45000076293945,7.869999885559082,41.6581916809082,9.186833381652832,18.475360870361328,19.788293838500977,47.44683074951172,25.32999992370605,7.3014893531799325,31.175352096557614,42.65197372436523,23.334999084472656,17.530000686645508,,35.48137283325195,51.40777206420898,10.530634880065918,23.67865753173828,266.82681274414057
2010-02-16,61.56806945800781,20.498172760009766,,9.8100004196167,32.733238220214844,9.866737365722656,31.809999465942386,8.060000419616701,41.48302841186523,9.249274253845217,18.9104061126709,19.966508865356445,48.748435974121094,25.649999618530273,7.582400321960449,32.12084197998047,44.71223449707031,23.959999084472656,17.950000762939453,,35.96588516235352,51.71320343017578,10.765256881713867,24.47248840332031,270.92092895507807
